name	id	gender	language	variations	meaning
Nerolia	/m/05d760y	Male,Female	Italian Language	/m/05d760t,/m/05d760k,/m/05d760p,/m/05d76w6	
Macaria	/m/05d5nxj	Female	Greek Language		
Yvonne	/m/05d9vt2	Female		/m/05d9wb9,/m/05d9vt5,/m/05d9vtc,/m/05d9w9t	
Reed	/m/05d823k	Male	Old English language,English Language	/m/05d82xf,/m/05d82vr,/m/05d8g70,/m/05d823y,/m/05d823p	
Yan	/m/05d9snt	Male	Hebrew Language	/m/05d9snk,/m/05d9snp,/m/05d9spf	
Winni	/m/05d9rf3	Male,Female	Old English language	/m/05d9rjn,/m/05d9rm8,/m/05d9rf0,/m/05d9rh9,/m/05d9rnh,/m/05d9rg3,/m/05d9rdc,/m/05d9rp0,/m/05d9rlw	
Patamon	/m/05d7nph	Male			
Power	/m/05d7y2d	Male	Old Welsh language	/m/05d7y2j,/m/05d7y2q	
Bethannie	/m/05d2tcb	Female	Hebrew Language	/m/05d2w4b,/m/05d2trm,/m/05d2w3t,/m/05d2vsf,/m/05d2tc7,/m/05d2w3n,/m/05d2vhz	
Sorcha	/m/05d8w4j	Female	Gaelic		
Mery-Lee	/m/05d62c4	Female	Greek Language	/m/05d62nk,/m/05d62c1	
Neoma	/m/05d76p0	Female	Greek Language	/m/05d76ny	
Mady	/m/05d5pb1	Female	Old English language,Hebrew Language	/m/05d5rvl,/m/05d5qdl,/m/05d5qrq,/m/05d5pfh,/m/05d5t0v,/m/05d5rj5,/m/05d5rqd,/m/05d5rhq,/m/05d5rhw,/m/05d5p_2,/m/05d5st6,/m/05d5p9t,/m/05d5pr7,/m/05d5q8n,/m/05d5rg4,/m/05d5qk_,/m/05d5t0l,/m/05d5rgg,/m/05d5rhk,/m/05d5rgs,/m/05d5rfp,/m/05d5rj0,/m/05d5q3_,/m/05d5qbh,/m/05d5rh2,/m/05d5rbt,/m/05d5q_7,/m/05d5rly,/m/05d5r7v,/m/05d5t16,/m/05d5q7s,/m/05d5stq,/m/05d5rf_,/m/05d5rhd,/m/05d5rgy,/m/05d5rgm,/m/05d5rh7,/m/05d5rfv,/m/05d5rg9	
Barthol	/m/05d2qbd	Male	Hebrew Language	/m/05d2qlf,/m/05d2q8_,/m/05d2qb3,/m/05d2q8p,/m/05d2q83,/m/05d2q8d,/m/05d2q9v,/m/05d2qls,/m/05d2qk_,/m/05d2q9k,/m/05d2qm3,/m/05d2q98,/m/05d2qkn,/m/05d2rg7	
Habika	/m/05d4nps	Female			
Pansie	/m/05d7mcg	Female	French Language	/m/05d7mcz,/m/05d7n0g,/m/05d7mcl	
Egyed	/m/05d3x5g	Male	Hungarian		
Wilfrid	/m/05d9l9r	Male	Old English language	/m/05d9m2_,/m/05d9m38	
Sonali	/m/05d8wwz	Female	Hindi Language	/m/05d8txb	
Dustan	/m/05d3vjm	Male,Female	Old English language,Old High German	/m/05d3vjt,/m/05d3thd,/m/05d3vjh	
Presley	/m/05d7yz4	Male	Old English language	/m/05d7zmv,/m/05d7yz8,/m/05d7zcw,/m/05d7zfp,/m/05d7yz0	
Guy	/m/06_twjn	Male	French Language	/m/05d4mtw	
Wardell	/m/05d9kdj	Male	Old English language	/m/05d9kky,/m/05d9kn2,/m/05d9llj,/m/05d9kdf,/m/05d9kxv,/m/05d9lkv,/m/05d9lk_,/m/05d9kkh,/m/05d9kls	
Floke	/m/05d46s9	Male			
Mairi	/m/05d67_g	Female	Hebrew Language	/m/05d67_c,/m/05d6fcs,/m/05d6fgv,/m/05d6h06,/m/05d6gp6,/m/05d6d9q,/m/05d6hk5,/m/05d6dwl,/m/05d692v,/m/05d6h19,/m/05d6bz5,/m/05d6f83,/m/05d6dhp,/m/05d6hm4,/m/05d6fkc,/m/05d6cty,/m/05d69g0,/m/05d690k,/m/05d6cs7,/m/05d6cb2,/m/05d6g_x,/m/05d6g65,/m/05d6gwx,/m/05d6h0v,/m/05d68lj,/m/05d6g38,/m/05d6h0p,/m/05d6gj7,/m/05d6c9b,/m/05d69rf,/m/05d6bd8,/m/05d6gtp,/m/05d6bq9,/m/05d6g_r,/m/05d6h1m,/m/05d68r1,/m/05d6h0_,/m/05d6frn,/m/05d6g01,/m/05d6h0c,/m/05d6c60,/m/05d6h1s,/m/05d6fsn,/m/05d6gqw,/m/05d6h1g,/m/05d6f2f,/m/05d6h01,/m/05d6hf_,/m/05d6b50,/m/05d6dqb,/m/05d6bv5,/m/05d6fyb,/m/05d6h0j,/m/05d69tt,/m/05d6h14	
Walter	/m/05d9jkz	Male	Old High German	/m/05d9k1v,/m/05d9kcl,/m/05d9kct,/m/05d9kd5,/m/05d9jln,/m/05d9jkw,/m/05d9k2y,/m/05d9kyw	
Stockwell	/m/05d8yhy	Male	Old English language	/m/05d8yjb,/m/05d8zf8,/m/05d8yhv	
Goca	/m/05d4mll	Female	Serbian language	/m/05d4mlq	
Rayfield	/m/05d7__z	Male	Old English language	/m/05d7__g,/m/05d7__q	
Rinehart	/m/05d81t6	Male	Old Norse,Old High German	/m/05d81d0,/m/05d81t3,/m/05d81y4,/m/05d82n5,/m/05d81d4,/m/05d82p6,/m/05d81xd,/m/05d82y4,/m/05d81_9,/m/05d81yq	
Mervin	/m/05d673f	Male	Old English language,Welsh Language	/m/05d6755,/m/05d67ch,/m/05d673b,/m/05d6tfl,/m/05d6tf8,/m/05d67bq,/m/05d6sm6,/m/05d67c5,/m/05d6rz0,/m/05d67c0,/m/05d6txh,/m/05d6tfr,/m/05d67bw,/m/05d6tff,/m/05d67cb	
Russel	/m/05d8hc3	Male	Old French,Old English language	/m/05d8js0,/m/05d8hbz,/m/05d8hc8	
Tainn	/m/05d922h	Female			
Orbán	/m/05d7k37	Male	Hungarian	/m/05d7k2y,/m/05d7k34	
Philicia	/m/05d46ws	Female	Latin Language,Greek Language	/m/05d46yb,/m/05d46yy,/m/05d46wp,/m/05d7xkf,/m/05d7xk_,/m/05d46z2,/m/05d7xk4,/m/05d46ys,/m/05d46y0,/m/05d7xjk,/m/05d7xkq,/m/05d46yk,/m/05d46y3,/m/05d7xjq,/m/05d7xj_,/m/05d7xl4	
Magnolia	/m/05d5tnn	Female	French Language		
Viv	/m/05d9jf_	Female	Latin Language	/m/05d9jqp,/m/05d9jt4,/m/05d9jy0,/m/05d9jy5,/m/05d9jj_,/m/05d9jrv,/m/05d9jnx,/m/05d9jyb,/m/05d9jz0,/m/05d9jpj,/m/05d9jfx	
Ransom	/m/05d806t	Male	Latin Language,Old English language	/m/05d8065,/m/05d8069,/m/05d806k,/m/05d8061	
Fulton	/m/05d492c	Male	Old English language		
Wallach	/m/05d9h_2	Male	Old English language	/m/05d9jwx,/m/05d9kt3,/m/05d9kv3,/m/05d9ksz,/m/05d9ksn,/m/05d9ksh,/m/05d9hz_,/m/05d9kst	
Tam	/m/05d925f	Female	Vietnamese Language		
Ransden	/m/05d80wg	Male	Old English language	/m/05d813g,/m/05d80wc	
Daksha	/m/05d3l_2	Female	Hindi Language		
Catherine	/m/05d35zk	Female	Greek Language	/m/05d39n2,/m/05d39ms,/m/05d379d,/m/05d385n,/m/05d38_7,/m/05d39f3,/m/05d376_,/m/05d373g,/m/05d39j6,/m/05d39mg,/m/05d363k,/m/05d369b,/m/05d35zg,/m/05d38q4,/m/05d374q,/m/05d384s,/m/05d37wc,/m/05d37j8,/m/05d388c,/m/05d380x,/m/05d39gf,/m/05d38qw,/m/05d37gm,/m/05d39my,/m/05d39p2,/m/05d39mm,/m/05d37r5,/m/05d39q2	
Marjorie	/m/05d5wn0	Female	Latin Language,Old French,Persian Language	/m/05d5_47,/m/05d6181,/m/05d606b,/m/05d618m,/m/05d5y1_,/m/05d60pb,/m/05d5yf7,/m/05d5wrs,/m/05d61y1,/m/05d60fs,/m/05d63z2,/m/05d5zzz,/m/05d5zsm,/m/05d5ytd,/m/05d650c,/m/05d6114,/m/05d5xtk,/m/05d627b,/m/05d5_hd,/m/05d5wtc,/m/05d6001,/m/05d62h5,/m/05d5zg7,/m/05d61k1,/m/05d616z,/m/05d60_x,/m/05d61fp,/m/05d6099,/m/05d642n,/m/05d619d,/m/05d6093,/m/05d6242,/m/05d5wqg,/m/05d5yzf,/m/05d5xk9,/m/05d5y_y,/m/05d60hl,/m/05d5__j,/m/05d5zwc,/m/05d63xr,/m/05d62dr,/m/05d5_q9,/m/05d623y,/m/05d61wl,/m/05d61dm,/m/05d62b2,/m/05d6154,/m/05d641d,/m/05d60bc,/m/05d5wmy,/m/05d6339,/m/05d60wl,/m/05d61b7,/m/05d5y_d,/m/05d61cf	
Caimile	/m/05d31cr	Female			
Tu-Sha	/m/05d92xv	Female		/m/05d92xy	
Reinhart	/m/05d81rt	Male	Old High German,Old Norse	/m/05d81yd,/m/05d82y9,/m/05d81rq,/m/05d81xk,/m/05d81_g,/m/05d81yk,/m/05d82nb,/m/05d81yw,/m/05d81yq,/m/05d82pc	
Banan	/m/05d2q_f	Female	Arabic Language		
Von	/m/05d9drx	Female,Male	Dutch Language	/m/05d9dtr	
Beeman	/m/05d2s39	Male	Old English language	/m/05d2s3f	
Othello	/m/05d7kd2	Male	Greek Language,Old High German	/m/05d7l6q,/m/05d7kbz,/m/05d7l6w,/m/05d7l8k,/m/05d7ly3,/m/05d7kc_	
Bertrem	/m/05d2vyd	Male	German Language	/m/05d2vy9,/m/05d2vyk,/m/05d2vz1,/m/05d2w5r	
Adelaide	/m/05d1y4v	Female	Latin Language,Hebrew Language	/m/05d1znp,/m/05d1zpk,/m/05d1zcj,/m/05d1y4r,/m/05d1yry,/m/05d1_jq,/m/05d1yr4,/m/05d1_83,/m/05d1_6r,/m/05d1z9m,/m/05d1zmz,/m/05d1yvb,/m/05d1_9l,/m/05d1yj5,/m/05d1yqx,/m/05d1ykq,/m/05d1yp0,/m/05d1ym6	
Bard	/m/05d2pwh	Male	Scottish Gaelic language	/m/05d2pwm	
Ondine	/m/05d9blf	Female	Latin Language	/m/05d9blb,/m/05d9bvc,/m/05d9bv4	
Bhupendra	/m/05d2why	Male	Hindi Language		
Bradney	/m/05d2yqh	Male	Old English language	/m/05d2zmm,/m/05d2yqw,/m/05d2yr7,/m/05d2zqj,/m/05d2znc,/m/05d2yqm,/m/05d2zpc,/m/05d2yrr	
Vadik	/m/05d9dwr	Male	Russian Language	/m/05d9dxh,/m/05d9dw_,/m/05d9dwm	
Brigetta	/m/05d2z2_	Female		/m/05d2zcf,/m/05d2z2s,/m/05d2z2x,/m/05d2z2f,/m/05d2zc8,/m/05d2zdc,/m/05d2zd1,/m/05d2zcx,/m/05d2z2k,/m/05d2zdv,/m/05d2zjt,/m/05d2z4m,/m/05d2z2p,/m/05d2zdj,/m/05d2zd6,/m/05d2zcr,/m/05d2zbz,/m/05d2_67,/m/05d2zdp,/m/05d2yz1,/m/05d2zcl,/m/05d2zc3	
Brady	/m/05d2zn7	Male	Old English language	/m/05d2zm_,/m/05d2zmm,/m/05d2zq4,/m/05d2zn3,/m/05d2zmw,/m/05d2zmr,/m/05d2_41,/m/05d2zn_	
Ozor	/m/05d7lk7	Male	Hungarian	/m/05d9dpx	
Olney	/m/05d7hph	Male	Old English language	/m/05d7j8x,/m/05d7hp6	
Calla	/m/05d32k7	Female	German Language	/m/05d32kc	
Oz	/m/05d2pkp	Female,Male	Persian Language,Latin Language,Hebrew Language	/m/05d2q73,/m/05d2pt_,/m/05d2q78,/m/05d7lb8,/m/05d2q7v	
Africano	/m/05d1z_c	Male	Latin Language	/m/05d1z_t	
Oggie	/m/05d7h17	Male	Old English language	/m/05d7h14,/m/05d7hyz,/m/05d7hzb	
Axel	/m/05d2mr0	Male	Hebrew Language,Swedish Language	/m/05d2mqs	
Palita	/m/05d7lt1	Female	Spanish Language	/m/05d7lt5,/m/05d7lvb,/m/05d7ltf,/m/05d7ltt	
Asparouh	/m/05d2k6c	Male	Bulgarian Language	/m/05d2k68,/m/05d2k6s	
Rew	/m/05d32n5	Female	Latin Language	/m/05d335q,/m/05d3353,/m/05d33bl,/m/05d335b	
Salmon	/m/05d8k5l	Male	Hebrew Language	/m/05d8k53,/m/05d8l6v,/m/05d8k57,/m/05d8l1v,/m/05d8kg3,/m/05d8l7_,/m/05d8l0j,/m/05d8l46,/m/05d8k5c,/m/05d8kfz,/m/05d8k5h	
Cannon	/m/05d336d	Male		/m/05d3252,/m/05d3364	
Oakley	/m/05d7fym	Male	Old English language		
Afraate	/m/05d1zr8	Female	Latin Language	/m/05d1zrd,/m/05d1zrn	
Waleran	/m/05d9j0b	Male	Anglo-Norman language		
Satyen	/m/05d8mly	Male	Hindi Language		
Chhaya	/m/05d3ckh	Female	Hindi Language		
Savitri	/m/05d8mxq	Female	Hindi Language		
Rumiko	/m/05d8k12	Female	Japanese Language		
Niverta	/m/05d7dvz	Female	Hindi Language		
Chil	/m/05d3cqd	Male	Old English language	/m/05d3cq8,/m/05d3cqn,/m/05d3cr5	
Ashish	/m/05d2jrn	Male	Hindi Language		
侑子	/m/05z1c6g			/m/05z1c6f	
Daine	/m/05d3krt	Female	Danish Language	/m/05d3lxl,/m/05d3lxh,/m/05d3lxr,/m/05d3krq	
Sahara	/m/05d8js9	Female	Arabic Language	/m/05d8k0c	
Sabrena	/m/05d8hrc	Female	Latin Language	/m/05d8hr3	
Shantanu	/m/05d8pr7	Male	Hindi Language		
Gunilla	/m/06_tt_t				
Ctirad	/m/05d3l9g	Male	Czech Language		
Quinlan	/m/05d7_2w	Male	Irish		
Saorbhreathach	/m/05q7m32				
Dakota	/m/05d3l_l	Female,Male			
Landry	/m/05d55_s	Male	Greek Language,Middle English	/m/05d56z9,/m/05d570p,/m/05d56zg,/m/05d55_p,/m/05d56zm	
Fyodorovich	/m/05znb2s				
Dallan	/m/05d3m38	Male,Female	Old Norse,English Language	/m/05d3m3l,/m/05d3m70,/m/05d3n0q,/m/05d3m3g,/m/05d3m45	
Arnell	/m/05d2jq2	Male	German Language	/m/05d2jw_,/m/05d2jw6,/m/05d2jx9,/m/05d2jwj,/m/05d2jwc,/m/05d2jwp,/m/05d2jp_,/m/05d2jwv,/m/05d2jx4,/m/05d2jw1,/m/05d2jvx	
Smyth	/m/05d8vn7	Male	English Language	/m/05d8vmz,/m/05d8vn4,/m/05d8vnq,/m/05d8vn1	
Tosha	/m/05d72nc	Female	Latin Language	/m/05d72fm,/m/05d72n7,/m/05d72f7,/m/05d72g_,/m/05d72gh,/m/05d731h,/m/05d7310,/m/05d72fr,/m/05d72h7,/m/05d72hc,/m/05d72hh,/m/05d72h3,/m/05d730w,/m/05d72gm,/m/05d72kl,/m/05d73hk,/m/05d72gr,/m/05d72n4,/m/05d72f_,/m/05d72g7,/m/05d72gw,/m/05d72fh,/m/05d72fc,/m/05d72g3,/m/05d72fw,/m/05d7315,/m/05d731b,/m/05d72gc,/m/05d72n1,/m/05d72hm	
Devi	/m/05d3qy0	Male,Female	Spanish Language,Hindi Language	/m/05d3qyz,/m/05d3qz6	
Royale	/m/05d8g_f	Male	Old French,Gaelic	/m/05d8g_0,/m/05d8h7k,/m/05d8g_9,/m/05d8h7q	
Steen	/m/05d8xcp	Male	German Language	/m/05d8xyg,/m/05d8xym,/m/05d8xyy,/m/05d8xy9,/m/05d8xcl,/m/05d8z1m,/m/05d8xy5,/m/05d8z1g,/m/05d8xys	
Perla	/m/05d7q13	Female	Middle English	/m/05d7q0w,/m/05d7q0s,/m/05d7q0l,/m/05d7qqs,/m/05d7q0_,/m/05d7q0p	
Dempsey	/m/05d3qzl	Male	Gaelic		
Naomi	/m/05d71q9	Female	Hebrew Language,Japanese Language	/m/05d72nh,/m/05d73g3,/m/05d71q6,/m/05d72pf,/m/05d73fz,/m/05d73g8,/m/05d72xt	
Vouga	/m/05d9jmv	Male	Breton	/m/05d9jn6,/m/05d9jmz	
Kermit	/m/05d3rz9	Male	Gaelic	/m/05d3rzd	
Rianne	/m/05d8662	Female	Welsh Language	/m/05d865_,/m/05d86gy,/m/05d866l	
Wilford	/m/05d9mwn	Male		/m/05d9qmj,/m/05d9r4b,/m/05d9r3w,/m/05d9qb9,/m/05d9r5h,/m/05d9ps0,/m/05d9nlk,/m/05d9r6s,/m/05d9pj9,/m/05d9p5h,/m/05d9nsg,/m/05d9r45,/m/05d9r40,/m/05d9qqx,/m/05d9ml3,/m/05d9qsh,/m/05d9q4l,/m/05d9pn8,/m/05d9n27,/m/05d9r3q,/m/05d9nzj,/m/05d9qkz,/m/05d9qw1,/m/05d9qh0,/m/05d9pgf,/m/05d9r19,/m/05d9p9v,/m/05d9pyv,/m/05d9r4h,/m/05d9qyl,/m/05d9m6v,/m/05d9n19,/m/05d9qv8,/m/05d9q_5	
Alfonso	/m/05d28rp	Male	Old High German	/m/05d28xz,/m/05d28xn,/m/05d28y3,/m/05d28xt,/m/05d28yz,/m/05d28q3,/m/05d28rl	
Nándor	/m/05d70wh	Male	Hungarian		
Kunibert	/m/05cfqc2	Male	German, Old High	/m/05cfqgv	
Digby	/m/05d3sd3	Male	Old English language		
Mitexi	/m/05d6z6l	Female			
Everard	/m/05d3xqy	Male		/m/05d3xqv,/m/05d3xy8,/m/05d3xzl,/m/05d3xyt,/m/05d3xxy	
Gangolf	/m/05cfqvb	Male	German, Old High	/m/05cfqww,/m/05cfqvn	
Reman	/m/05d85vw	Female	Hindi Language		
Elijah	/m/05d3y42	Male	Hebrew Language	/m/05d3z9_,/m/05d3yd4,/m/05d3ycq,/m/05d3x_p,/m/05d3ych,/m/05d3z3j,/m/05d3ycy,/m/05d3y5n,/m/05d3y3_,/m/05d3y6m,/m/05d3y3w,/m/05d3y4t	
Esmerelda	/m/05d42ql	Female	Spanish Language	/m/05d42q2,/m/05d42pv,/m/05d42pl,/m/05d42p9,/m/05d42qb,/m/05d42p0	
Misako	/m/05d6yt9	Female	Japanese Language		
Ethelred	/m/05d4539	Male	Hebrew Language	/m/05d4531,/m/05d4478,/m/05d447d	
Mirielle	/m/05d6xg8	Female	Hebrew Language,Latin Language,Spanish Language	/m/05d6xg5,/m/05d6xmr,/m/05d6xp1,/m/05d6ylj,/m/05d6xd_,/m/05d6yl8,/m/05d6xnh,/m/05d6xmx	
Rocco	/m/05d84xl	Male	Old English language,Italian Language,Old High German	/m/05d871q,/m/05d8849,/m/05d87c4,/m/05d868d,/m/05d8615,/m/05d884s,/m/05d884y,/m/05d885q,/m/05d8857,/m/05d87mc,/m/05d884g,/m/05d86jb,/m/05d8852,/m/05d885d,/m/05d85w6,/m/05d87kf,/m/05d87sn,/m/05d887j,/m/05d84xh,/m/05d884m,/m/05d885k,/m/05d86zw	
Flo	/m/05d485s	Female	Latin Language	/m/05d48sl,/m/05d48nv,/m/05d48ks,/m/05d485p,/m/05d48gq,/m/05d48sr,/m/05d48t1,/m/05d4880,/m/05d48ty,/m/05d48dz,/m/05d47rg,/m/05d48kh,/m/05d48sx,/m/05d48jm	
Polona	/m/05d7v_c	Female	Slovenian language		
Rebeccah	/m/05d81wn	Female	Hebrew Language	/m/05d81m1,/m/05d82f0,/m/05d81nc,/m/05d81lz,/m/05d8231,/m/05d82dw,/m/05d82fb,/m/05d81mx,/m/05d82dr,/m/05d81n2,/m/05d81mq,/m/05d81mj,/m/05d81mt,/m/05d81m7,/m/05d81n5,/m/05d81mb,/m/05d81m4,/m/05d81m_,/m/05d82f5,/m/05d81n8,/m/05d81wk,/m/05d81mf,/m/05d81mm	
Tamary	/m/05d924d	Female	Hebrew Language,Sanskrit Language	/m/05d92zr,/m/05d92_0,/m/05d92zg,/m/05d92_9,/m/05d92j9	
Kasa	/m/05d4_my	Female			
Rebecca	/m/05d81v2	Female	Hebrew Language	/m/05d83b3,/m/05d8390,/m/05d81n2,/m/05d82s3,/m/05d8211,/m/05d839n,/m/05d834g,/m/05d82v2,/m/05d839z,/m/05d83b8,/m/05d839b,/m/05d83c0,/m/05d83bf,/m/05d83bt,/m/05d8395,/m/05d839h,/m/05d83c9,/m/05d82wm,/m/05d82ss,/m/05d81t_,/m/05d839t,/m/05d83dc,/m/05d83ww	
Terance	/m/05d938k	Male	Latin Language	/m/05d938g,/m/05d947y,/m/05d9463,/m/05d94wq,/m/05d9477,/m/05d946b,/m/05d946q	
Marlis	/m/05d65c0	Male	Old French	/m/05d65cm,/m/05d65mn,/m/05d65d7,/m/05d65c4,/m/05d65bx,/m/05d65d_	
Razel	/m/05d7zxy	Female	Hebrew Language	/m/05d7_ky,/m/05d7_kn	
Jorges	/m/05d4d6s	Male	Greek Language	/m/05d4h8z,/m/05d4h80,/m/05d4dm7,/m/05d4gjb,/m/05d4gc7,/m/05d4f8d,/m/05d4d6p,/m/05d4f3h,/m/05d4h8n,/m/05d4fmj,/m/05d4h8t,/m/05d4g9v,/m/05d4h7q,/m/05d4h77,/m/05d4dkq,/m/05d4grp,/m/05d4ff5,/m/05d4fg2,/m/05d4hfm,/m/05d4h93,/m/05d4h2z,/m/05d4h8h,/m/05d4h8b,/m/05d4fs3,/m/05d4fxd,/m/05d4gvk,/m/05d4h85,/m/05d4gdp,/m/05d4g1r,/m/05d4h7k,/m/05d4h7w,/m/05d4h0q,/m/05d4h7d,/m/05d4gzy,/m/05d4f1n,/m/05d4dyr	
Jirca	/m/05d4gxd	Female	Greek Language	/m/05d4hj7,/m/05d4jzf,/m/05d4k7w,/m/05d4j3r,/m/05d4k98,/m/05d4hqn,/m/05d4k77,/m/05d4kcn,/m/05d4jh9,/m/05d4jj_,/m/05d4hs5,/m/05d4k7k,/m/05d4gx9,/m/05d4hjw,/m/05d4k0l,/m/05d4j9h,/m/05d4j_f,/m/05d4k7d,/m/05d4k7q	
Anke	/m/05d2dgx	Female	Hebrew Language	/m/05d2dh0	
Yogini	/m/05d9sdx	Female	Hindi Language		
Gerhardt	/m/05d4jph	Male		/m/05d4khb,/m/05d4jg0,/m/05d4kg7,/m/05d4lpw,/m/05d4l8c,/m/05d4kfp,/m/05d4l8j,/m/05d4kh0,/m/05d4kgk,/m/05d4l39,/m/05d4kh5,/m/05d4j5w,/m/05d4kfy,/m/05d4lby,/m/05d4l86,/m/05d4kp3,/m/05d4kgd,/m/05d4jpd,/m/05d4k4c,/m/05d4kgw,/m/05d4lmq,/m/05d4kfs,/m/05d4ktr,/m/07nt4kv,/m/05d4kg2,/m/05d4kgq,/m/05d4jr4,/m/05d4l67	
Gertrud	/m/05d4kzk	Female		/m/05d4mjr,/m/05d4mt8,/m/05d4mrg,/m/05d4mt3,/m/05d4ms7,/m/05d4mrs,/m/05d4msk,/m/05d4msq,/m/05d4msd,/m/05d4kzg,/m/05d4n3c,/m/05d4lsh,/m/05d4ms2,/m/05d4mry,/m/05d4mrm	
Tevis	/m/05d93dl	Male	Scottish Gaelic language	/m/05d93xz,/m/05d93f8,/m/05d93y5,/m/05d93dh	
Mano	/m/05d5tdr	Male	Spanish Language	/m/05d5whj,/m/05d5tdw,/m/05d5whw,/m/05d5vz_	
Prabodh	/m/05d7y1b	Male	Hindi Language		
Geva	/m/05d4m_r	Female	Hebrew Language		
Gulab	/m/05d4nk7	Male	Hindi Language		
Anusree	/m/05d2gm6	Female	Hindi Language		
Devlet	/m/063_krx				
Hillary	/m/05d4qmq	Female	Latin Language	/m/05d4r1z	
Yann	/m/05d9spp	Male	Hebrew Language	/m/05d9spf,/m/05d9sp5,/m/05d9sny	
Hilda	/m/05d4r1f	Female		/m/05d4r1b	
Lynsey	/m/05d5hlr	Female	Old English language	/m/05d5hch,/m/05d5hm5,/m/05d5hd3,/m/05d5hdw,/m/05d5j9z,/m/05d5hnf,/m/05d5hlm,/m/05d5hmt	
Linsey	/m/05d5hcx	Female	Old English language	/m/05d5hcs,/m/05d5hcd,/m/05d5hch,/m/05d5jc2,/m/05d5hcp,/m/05d5hdj,/m/05d5hcl,/m/05d5hf8	
Lilias	/m/05d5g52	Female	Latin Language	/m/05d5g56,/m/05d5f_x,/m/05d5fyv,/m/05d5f_2,/m/05d5g0v,/m/05d5fzd,/m/05d5g5d,/m/05d5h2q,/m/05d5hbl,/m/05d5fyd	
Ixchel	/m/05d4rtv	Female		/m/05d4rty	
Jayne	/m/05d4sgj	Female	Hindi Language		
Preita	/m/05d7xf5	Female	Finnish Language		
Kolos	/m/05d55wc	Male	Hungarian		
Ielena	/m/05d4tm3	Female	Russian Language	/m/05d4tkx,/m/05d4vdy,/m/05d4vd5,/m/05d4tm0,/m/05d4vdd	
Jaroslav	/m/05d4vkf	Male	Slavic language	/m/05d4vk9,/m/05d4vl5,/m/05d4vkp	
June	/m/05d4xmx	Female	Latin Language		
Cinzia	/m/05d3kw4	Female	Greek Language	/m/05d3kyv,/m/05d3kxk,/m/05d3kww,/m/05d3kvv,/m/05d3kvz,/m/05d3kw1	
Leland	/m/05d5dc3	Male	Old English language	/m/05d5djm,/m/05d5djb	
Kamaria	/m/05d4z8r	Female	Swahili Language		
Zev	/m/05d9wz5	Male	Hindi Language,Hebrew Language	/m/05d9x06,/m/05d9w_d,/m/05d9wz_,/m/05d9wzg,/m/05d9wz1	
Lakshman	/m/05d56cz	Male	Hindi Language		
Zaccheus	/m/05d9tfb	Male	Hebrew Language	/m/05d9tf2	
Kaylah	/m/05d51ch	Female	Hebrew Language	/m/05d52b5,/m/05d52lx,/m/05d529w,/m/05d51cd,/m/05d52b0,/m/05d529s,/m/05d52c9	
Lanette	/m/05d573g	Female		/m/05d5736	
Zoila	/m/05d9v3y	Female			
Kendel	/m/05d5218	Male,Female		/m/05d520q,/m/05d520h,/m/05d520v,/m/05d5211,/m/05d520z,/m/05d5204,/m/05d520l,/m/05d53k3,/m/05d5240,/m/05d5214,/m/05d520c,/m/05d5207	
Zahin	/m/05d9v_z	Male	Hindi Language		
Kayley	/m/05d52jm	Female		/m/05d52jq	
Khalidah	/m/05d54jb	Female	Arabic Language		
Abigayle	/m/05d1xhh	Female	Hebrew Language,Latin Language	/m/05d1y97,/m/05d1ybb,/m/05d1y9k,/m/05d1y9q,/m/05d1y92,/m/05d1y9d,/m/05d1yb5,/m/05d1yb0,/m/05d1xrv,/m/05d1y9w	
Basimah	/m/05d2r9h	Female	Arabic Language		
Marielle	/m/0k_nwg				
Jamsetjee	/m/0h1gnsk				
Nurlan	/m/0g55dvj				
Karol	/m/02p724j	Female		/m/05d34f2,/m/05d34f5,/m/05d34fg,/m/05d34fr,/m/05d34g0,/m/05d34q7,/m/05d34qd,/m/05d34g5	
Donna	/m/03h2nm6	Female	Italian Language	/m/05d3tfk,/m/05d3tfs,/m/05d3tg4	
Tidjani	/m/02vkb7x				
Bridgit	/m/02p9g0b				
Mhairi	/m/02vkfzr				
Ake	/m/03gxyfq				
Baurzhan	/m/02qgscn				
Marcel	/m/02r_lsc	Male	Latin Language,French Language	/m/05d657c,/m/05d64yn,/m/05d64gv,/m/05d64x2,/m/05d66bv,/m/05d5tbr,/m/05d64s5,/m/05d64s0,/m/05d665k,/m/05d651p,/m/05d654l,/m/05d5tcm,/m/05d64m7,/m/05d66ct,/m/05d663m,/m/05d64ty,/m/05d64t2,/m/05d64rw,/m/05d6461,/m/05d5tc3,/m/05d64rq,/m/05d6598,/m/05d64vy,/m/05d647t,/m/05d65yl,/m/05d64nv	
Andriy	/m/02vxc83				
Caoimhe	/m/02pp6mn	Female			
Suri	/m/0cvjkc				
Sandy	/m/0dgqlfx				
Gerardo	/m/01mw5n1	Male			
Ellyn	/m/0h3s3gr				
Mariah	/m/0g7vcw				
Wilma	/m/0gvv6qb				
Oxathres	/m/0gx_kph				
Adina	/m/0ffsyn	Female	Hebrew Language	/m/05d1zw4,/m/05d1zwh,/m/05d1zkz	
Yoan	/m/0fq0q47				
Teodora	/m/0fpgj71				
Edita	/m/0dsf415				
Halah	/m/0f12wf				
Priya	/m/0f8th9				
Fauzia	/m/0fq2prv				
Khuwaylid	/m/0f9md1				
